time,event,tr
470782.979847,slc_26,13
470783.089603,slc_15,13
470783.096708,slc_33,13
470783.201136,slc_22,13
470783.204997,slc_4,13
470783.311621,slc_11,13
470783.31571,slc_29,13
470783.315721,mc_start,13
470783.449787,slc_0,14
470783.473936,slc_18,14
470783.571231,slc_25,14
470783.593009,slc_7,14
470783.660931,slc_32,14
470783.704782,slc_14,14
470783.783234,slc_3,14
470783.793394,slc_21,14
470783.880876,slc_28,14
470783.891257,slc_10,14
470783.995244,slc_17,14
470784.015239,slc_35,14
470784.111242,slc_24,14
470784.126727,slc_6,14
470784.221329,slc_31,14
470784.232599,slc_13,14
470784.333569,slc_2,14
470784.351236,slc_20,14
470784.426637,slc_9,14
470784.443237,slc_27,14
470784.540486,slc_16,14
470784.575226,slc_34,14
470784.669976,slc_5,14
470784.695126,slc_23,14
470784.759838,slc_30,14
470784.79523,slc_12,14
470784.874099,slc_1,14
470784.913429,slc_19,14
470784.979254,slc_8,14
470784.991044,slc_26,14
470785.089202,slc_33,14
470785.115229,slc_15,14
470785.207229,slc_22,14
470785.223228,slc_4,14
470785.310523,slc_11,14
470785.339247,slc_29,14
470785.339258,mc_start,14
470785.455936,slc_18,15
470785.485097,slc_0,15
470785.556982,slc_25,15
470785.595518,slc_7,15
470785.694962,slc_32,15
470785.706417,slc_14,15
470785.782618,slc_21,15
470785.815011,slc_3,15
470785.894243,slc_10,15
470785.925365,slc_28,15
470786.015029,slc_17,15
470786.035857,slc_35,15
470786.100126,slc_6,15
470786.144763,slc_24,15
470786.255966,slc_13,15
470786.259928,slc_31,15
470786.335453,slc_20,15
470786.353101,slc_2,15
470786.461379,slc_9,15
470786.467229,slc_27,15
470786.561715,slc_16,15
470786.562687,slc_34,15
470786.651871,slc_23,15
470786.667229,slc_5,15
470786.764097,slc_30,15
470786.800719,slc_12,15
470786.872245,slc_19,15
470786.885779,slc_1,15
470786.983087,slc_26,15
470786.991226,slc_8,15
470787.092685,slc_15,15
470787.098302,slc_33,15
470787.209691,slc_4,15
470787.214772,slc_22,15
470787.308747,slc_11,15
470787.319251,slc_29,15
470787.319263,mc_start,15
470787.443654,slc_0,16
470787.447234,slc_18,16
470787.557775,slc_25,16
470787.563926,slc_7,16
470787.672012,slc_14,16
470787.676525,slc_32,16
470787.779449,slc_3,16
470787.781852,slc_21,16
470787.882633,slc_28,16
470787.890276,slc_10,16
470788.02323,slc_17,16
470788.038416,slc_35,16
470788.107453,slc_24,16
470788.143228,slc_6,16
470788.227801,slc_31,16
470788.249209,slc_13,16
470788.332595,slc_2,16
470788.345293,slc_20,16
470788.442,slc_9,16
470788.46592,slc_27,16
470788.567598,slc_34,16
470788.586021,slc_16,16
470788.651229,slc_23,16
470788.683623,slc_5,16
470788.761471,slc_30,16
470788.787727,slc_12,16
470788.887944,slc_19,16
470788.896207,slc_1,16
470788.979226,slc_8,16
470788.989031,slc_26,16
470789.093985,slc_33,16
470789.118437,slc_15,16
470789.204595,slc_4,16
470789.232241,slc_22,16
470789.33116,slc_29,16
470789.360957,slc_11,16
470789.360968,mc_start,16
470789.475615,slc_0,17
470789.485967,slc_18,17
470789.565953,slc_7,17
470789.591839,slc_25,17
470789.67475,slc_32,17
470789.692228,slc_14,17
470789.779268,slc_21,17
470789.807244,slc_3,17
470789.881058,slc_10,17
470789.893913,slc_28,17
470789.994637,slc_17,17
470790.003253,slc_35,17
470790.09984,slc_24,17
470790.114124,slc_6,17
470790.212986,slc_13,17
470790.255183,slc_31,17
470790.327271,slc_20,17
470790.355836,slc_2,17
470790.435433,slc_27,17
470790.475848,slc_9,17
470790.571267,slc_16,17
470790.585352,slc_34,17
470790.655227,slc_23,17
470790.661284,slc_5,17
470790.760403,slc_30,17
470790.767295,slc_12,17
470790.879347,slc_19,17
470790.900313,slc_1,17
470790.992234,slc_8,17
470791.001038,slc_26,17
470791.097988,slc_15,17
470791.101828,slc_33,17
470791.202042,slc_4,17
470791.202734,slc_22,17
470791.31209,slc_29,17
470791.326907,slc_11,17
470791.326919,mc_start,17
470791.440402,slc_0,18
470791.452819,slc_18,18
470791.555237,slc_25,18
470791.583263,slc_7,18
470791.668241,slc_14,18
470791.699236,slc_32,18
470791.775252,slc_21,18
470791.790488,slc_3,18
470791.881557,slc_28,18
470791.904244,slc_10,18
470792.006525,slc_17,18
470792.027258,slc_35,18
470792.106976,slc_24,18
470792.122185,slc_6,18
470792.219226,slc_13,18
470792.239233,slc_31,18
